DATE_TIME,DIAMETER,GRADE,CHEM1,CHEM2,CHEM3,CHEM4,CHEM5,CHEM6,CHEM7,CHEM8,CHEM9,CHEM10,TEMP1,TEMP2,TEMP3,QUALITY1,TEMP4,SPEED,PROCESS1,PROCESS2,PEOCESS3,TEMP5,TEMP6,QUALITY2,ID
2022-08-10 11:25:00,10,GR3,0.206,1.291,0.014,0.023,0.236,0.003,0.0005,0.031,0.005,49.0,841,966.0,147,707.717,263,26,2411,3096,1.32,591.0,625,589.849,A81139
2022-08-10 11:55:00,10,GR3,0.206,1.291,0.014,0.023,0.236,0.003,0.0005,0.031,0.005,49.0,910,886.0,127,708.948,37,32,2925,3439,1.32,576.0,568,592.534,A91183
2022-08-10 12:25:00,10,GR3,0.206,1.291,0.014,0.023,0.236,0.003,0.0005,0.031,0.005,49.0,1053,990.0,20,686.154,55,28,3113,3369,1.32,593.0,576,585.007,A13189
2022-08-10 00:20:00,10,GR3,0.222,1.064,0.015,0.02,0.164,0.002,0.0001,0.02,0.002,48.0,974,892.0,127,664.783,5,28,1939,2065,1.33,545.0,592,557.962,A19393
2022-08-10 01:20:00,10,GR3,0.222,1.064,0.015,0.02,0.164,0.002,0.0001,0.02,0.002,48.0,985,844.0,97,661.585,167,32,2719,2772,1.33,626.0,631,,A93193
2022-08-10 16:00:00,10,GR3,0.221,0.785,0.016,0.024,0.173,0.002,0.001,0.023,0.005,57.0,942,1014.0,63,687.415,300,29,2612,2006,1.33,574.0,550,590.238,A79191
2022-08-10 20:10:00,10,GR3,0.22,0.753,0.014,0.016,0.18,0.002,0.0001,0.02,0.003,61.0,1016,1015.0,19,664.015,205,27,2750,2918,1.33,527.0,556,548.477,A19919
2022-08-10 21:10:00,10,GR3,0.218,0.755,0.009,0.023,0.2,0.003,0.0009,0.028,0.001,61.0,956,1099.0,30,699.87,88,32,2743,2462,1.33,622.0,515,587.131,A99491
2022-08-10 05:50:00,10,GR3,0.223,1.12,0.014,0.015,0.201,0.002,0.0004,0.018,0.004,65.0,1001,1109.0,124,693.31,85,28,2915,2411,1.32,581.0,610,577.501,A79199
2022-08-10 02:25:00,10,GR3,0.21,0.74,0.017,0.024,0.19,0.003,0.0025,0.0394,0.0054,48.0,925,1077.0,77,663.722,240,32,2520,3187,1.33,637.0,592,544.034,A72200
2022-12-10 05:40:00,10,GR1,0.22,1.34,0.014,0.016,0.25,0.004,0.001,0.025,0.003,50.0,927,944.0,13,727.382,91,27,2638,3203,1.34,622.0,552,608.673,A07526
2022-07-10 18:40:00,10,GR3,0.21,0.727,0.014,0.03,0.185,0.003,0.002,0.035,0.0051,45.0,967,884.0,23,719.277,148,29,1707,2113,1.33,639.0,611,626.148,A08726
2022-10-15 21:20:00,10,GR1,0.227,1.3,0.017,0.028,0.233,0.003,0.0008,0.03,0.002,45.0,1139,871.0,14,695.109,131,26,2453,3043,1.34,558.0,575,593.26,A27400
2022-08-10 23:15:00,10,GR3,0.222,1.165,0.03,0.018,0.168,0.002,0.0002,0.026,0.001,62.0,1121,1054.0,9,692.138,320,28,2284,2267,1.32,544.0,558,591.501,A70202
2022-08-10 23:45:00,10,GR3,0.222,1.165,0.03,0.018,0.168,0.002,0.0002,0.026,0.001,62.0,958,1130.0,139,695.043,302,28,2247,2262,1.33,642.0,597,582.981,A20027
2022-09-10 00:45:00,10,GR3,0.222,1.165,0.03,0.018,0.168,0.002,0.0002,0.026,0.001,62.0,1008,898.0,143,691.608,40,26,1537,2553,1.33,533.0,580,584.25,A00722
2022-10-16 02:55:00,10,GR1,0.22,1.293,0.025,0.022,0.226,0.003,0.0004,0.028,0.001,49.0,846,855.0,40,698.335,161,32,1861,1803,1.33,606.0,523,586.679,A46207
2022-08-10 04:15:00,10,GR3,0.215,0.758,0.018,0.022,0.18,0.003,0.0002,0.033,0.003,48.0,1117,935.0,83,640.285,154,29,1648,2415,1.33,585.0,562,550.306,A08203
2022-08-10 04:50:00,10,GR3,0.215,0.758,0.018,0.022,0.18,0.003,0.0002,0.033,0.003,48.0,1041,970.0,18,658.492,48,31,2135,3245,1.33,549.0,597,557.384,A83002
2022-08-10 07:00:00,10,GR3,0.215,0.758,0.018,0.022,0.18,0.003,0.0002,0.033,0.003,48.0,919,992.0,89,668.898,305,29,2189,3438,1.32,544.0,513,567.408,A03280
2022-08-10 07:35:00,10,GR3,0.201,0.746,0.019,0.031,0.168,0.002,0.0001,0.037,0.001,52.0,1060,1084.0,86,646.398,21,26,1700,1794,1.32,574.0,531,542.923,A20708
2022-08-10 08:10:00,10,GR3,0.213,0.774,0.017,0.019,0.197,0.003,0.0002,0.028,0.001,52.0,1067,839.0,126,687.206,213,27,2729,2707,1.32,615.0,561,585.849,A80920
2022-10-15 04:15:00,10,GR1,0.22,1.323,0.012,0.021,0.243,0.003,0.0004,0.026,0.003,52.0,867,848.0,56,,192,26,2597,3439,1.34,627.0,616,616.373,A81028
2022-10-14 06:50:00,10,GR1,0.234,1.317,0.017,0.023,0.253,0.002,0.0002,0.025,0.003,56.0,924,930.0,12,718.935,62,28,2368,2388,1.33,578.0,508,615.487,A82024
2022-11-10 01:50:00,10,GR1,0.247,1.303,0.022,0.029,0.274,0.003,0.0005,0.035,0.003,50.0,1029,1013.0,127,705.286,315,28,1830,1839,1.33,,601,594.415,A80228
2022-09-10 02:50:00,10,GR3,0.22,1.29,0.017,0.026,0.25,0.003,0.0003,0.027,0.003,55.0,939,946.0,34,684.443,2,28,1501,2126,1.33,622.0,632,576.271,A23068
2022-09-10 04:30:00,10,GR3,0.229,1.314,0.018,0.024,0.242,0.003,0.0001,0.028,0.003,59.0,841,877.0,137,684.063,170,28,1541,2312,1.33,543.0,591,579.301,A58920
2022-09-10 05:45:00,10,GR3,0.223,1.294,0.022,0.026,0.244,0.003,0.0009,0.035,0.002,66.0,974,921.0,142,698.145,108,29,2941,1925,1.33,524.0,580,580.919,A82607
2022-09-10 05:10:00,10,GR3,0.243,1.291,0.016,0.027,0.239,0.002,0.0006,0.032,0.002,53.0,1107,843.0,73,681.017,91,30,1933,1641,1.33,566.0,624,572.953,A80427
2022-10-13 02:35:00,10,GR1,0.235,1.28,0.016,0.03,0.243,0.003,0.0008,0.034,0.003,51.0,842,859.0,9,702.96,156,30,3125,2081,1.32,573.0,617,581.864,A78602
2022-09-10 06:55:00,10,GR3,0.22,1.255,0.022,0.019,0.221,0.003,0.002,0.025,0.0043,48.0,898,869.0,38,679.583,194,27,2018,1811,1.32,561.0,551,575.071,A23880
2022-09-10 08:10:00,10,GR3,0.224,1.298,0.02,0.022,0.239,0.003,0.0005,0.026,0.003,48.0,848,995.0,128,690.883,147,32,2845,3357,1.32,582.0,523,579.384,A88420
2022-09-10 10:00:00,10,GR3,,1.319,0.016,0.027,0.244,0.003,0.0005,0.031,0.004,48.0,930,891.0,37,686.897,31,31,3006,2477,1.31,633.0,575,578.871,A88802
2022-11-10 03:35:00,10,GR1,0.23,1.286,0.017,0.033,0.25,0.003,0.0005,0.034,0.005,49.0,898,1121.0,131,723.245,320,28,2161,2925,1.33,531.0,572,,A41200
2022-11-10 04:10:00,10,GR1,0.23,1.286,0.017,0.033,0.25,0.003,0.0005,0.034,0.005,49.0,922,1031.0,50,711.236,39,32,1987,2936,1.33,600.0,573,607.209,A10240
2022-10-13 13:45:00,10,GR1,0.232,1.274,0.013,0.018,0.253,0.003,0.0003,0.027,0.003,59.0,1016,841.0,48,712.784,28,26,2541,2067,1.32,524.0,549,596.895,A11201
2022-11-10 12:40:00,10,GR1,0.22,1.3,0.016,0.026,0.231,0.003,0.0003,0.032,0.007,,953,945.0,129,712.332,284,32,2577,1728,1.33,562.0,566,599.071,A29120
2022-12-10 06:55:00,10,GR1,0.225,1.3,0.024,0.024,0.223,0.003,0.0003,0.039,0.006,69.0,1079,1066.0,116,724.223,13,28,1553,3211,1.34,576.0,634,619.259,A20178
2022-12-10 07:20:00,10,GR1,0.225,1.3,0.024,0.024,0.223,0.003,0.0003,0.039,0.006,69.0,889,891.0,134,721.765,41,28,2787,2550,1.34,528.0,581,602.932,A81702
2022-12-10 23:20:00,10,GR1,0.222,1.27,0.01,0.018,0.242,0.0026,0.0025,0.0225,0.0055,46.0,910,861.0,139,705.834,38,26,2483,3007,1.33,545.0,560,599.549,A11122
2022-12-10 23:50:00,10,GR1,0.228,1.255,0.012,0.023,0.236,0.003,0.0009,0.039,0.001,62.0,875,1106.0,128,695.797,313,29,2512,2651,1.33,647.0,518,587.972,A21215
2022-10-14 05:15:00,10,GR1,0.223,1.296,0.01,0.032,0.217,0.003,0.0003,0.037,0.005,60.0,1100,1014.0,52,728.799,16,32,3119,2489,1.33,559.0,551,612.041,A23511
2022-10-13 23:45:00,10,GR1,0.248,1.3,0.014,0.024,0.215,0.003,0.001,0.035,0.005,55.0,1022,1063.0,86,738.393,39,31,2243,1895,1.32,538.0,555,611.075,A16812
2022-10-13 21:50:00,10,GR1,0.227,1.273,0.014,0.028,0.218,0.002,0.002,0.038,0.006,57.0,1009,1059.0,119,725.943,128,28,2584,3315,1.32,607.0,541,605.515,A81128
2022-10-14 00:45:00,10,GR1,0.226,1.287,0.012,0.023,0.223,0.002,0.0014,0.031,0.006,52.0,867,985.0,52,734.964,63,31,2002,2347,1.33,537.0,622,621.458,A10912
2022-10-14 04:45:00,10,GR1,0.228,1.28,0.012,0.015,0.246,0.003,0.0013,0.023,0.005,48.0,1029,1069.0,120,728.346,104,32,2378,3192,1.33,595.0,528,614.073,A22012
2022-10-16 03:30:00,10,GR1,0.23,1.29,0.012,0.025,0.235,0.002,0.0001,0.033,0.008,56.0,1119,896.0,49,711.705,94,29,1790,1848,1.34,645.0,595,595.816,A23218
2022-10-15 23:40:00,10,GR1,0.23,1.304,0.014,0.02,0.255,0.003,0.0005,0.039,0.006,55.0,968,1051.0,97,723.17,315,26,2382,3117,1.34,560.0,555,616.49,A16242
2022-10-14 23:20:00,10,GR1,0.228,1.3,0.014,0.023,0.23,0.003,0.002,0.03,0.007,55.0,879,859.0,89,713.006,45,30,2166,2888,1.34,646.0,620,598.072,A15242
2022-10-15 06:20:00,10,GR1,0.223,1.264,0.011,0.019,0.23,0.003,0.0018,0.038,0.006,55.0,970,1121.0,100,728.356,167,30,1417,1768,1.34,610.0,583,614.215,A11227
2022-10-15 07:25:00,10,GR1,0.227,1.31,0.014,0.024,0.215,0.0025,0.0003,0.034,0.006,74.0,1065,942.0,6,714.551,83,26,1672,2826,1.35,556.0,608,593.239,A12274
2022-10-15 15:50:00,10,GR1,0.22,1.305,0.013,0.016,0.222,0.003,0.0002,0.03,0.005,56.0,920,991.0,136,723.384,242,27,1524,2531,1.35,606.0,511,627.804,A92721
2022-10-15 09:10:00,10,GR1,0.225,1.27,0.012,0.02,0.222,0.003,0.0004,0.036,0.006,57.0,1028,834.0,115,750.627,21,32,2320,3437,1.34,637.0,567,638.87,A21832
2022-10-15 10:15:00,10,GR1,0.23,1.31,0.011,0.019,,0.003,0.0002,0.03,0.005,60.0,1086,883.0,6,723.471,25,27,2803,2374,1.34,648.0,586,615.506,A42182
2022-12-11 15:30:00,10,GR1,0.23,1.29,0.019,0.027,0.22,0.002,0.0002,0.037,0.006,54.0,979,996.0,109,740.777,295,26,1696,2215,1.3,629.0,531,628.42,A93252
2022-12-11 16:00:00,10,GR1,0.23,1.29,0.019,0.027,0.22,0.002,0.0002,0.037,0.006,54.0,1143,1078.0,33,734.323,129,26,3162,3202,1.3,582.0,573,622.545,A52239
2022-12-11 06:15:00,10,GR1,0.244,1.28,0.021,0.026,0.23,0.003,0.0001,0.032,0.006,58.0,1151,1114.0,83,735.942,119,28,2540,2767,1.32,546.0,524,618.284,A52264
2022-11-11 09:20:00,10,GR1,0.232,1.29,0.019,0.027,0.237,0.003,0.0001,0.03,0.005,48.0,943,962.0,143,720.246,100,26,1822,3091,1.3,598.0,620,602.126,A24752
2022-10-11 13:50:00,10,GR1,0.227,1.302,0.022,0.03,0.248,0.003,0.0001,0.03,0.005,45.0,847,856.0,52,709.824,195,32,2203,2325,1.3,527.0,629,598.166,A02255
2022-09-11 12:10:00,10,GR1,0.226,1.315,0.016,0.03,0.246,0.002,0.0001,0.03,0.006,49.0,1115,896.0,34,715.323,96,27,1836,3030,1.32,559.0,537,606.149,A22950
2022-09-11 12:40:00,10,GR1,0.226,1.315,0.016,0.03,0.246,0.002,0.0001,0.03,0.006,49.0,954,1120.0,77,725.477,184,28,3030,3336,1.32,643.0,607,613.093,A22590
2022-09-11 01:20:00,10,GR1,0.231,1.327,0.012,0.027,0.244,0.002,0.0001,0.041,0.006,48.0,862,963.0,59,709.066,112,27,2084,2816,1.3,626.0,612,593.463,A52132
2022-12-11 14:25:00,10,GR1,0.23,1.32,0.015,0.032,0.236,0.003,0.0001,0.038,0.005,52.0,835,911.0,141,750.333,296,27,3052,1820,1.31,551.0,571,619.94,A22577
2022-12-11 15:00:00,10,GR1,0.23,1.32,0.015,0.032,0.236,0.003,0.0001,0.038,0.005,52.0,1007,910.0,53,751.978,267,26,2823,2355,1.3,625.0,545,637.435,A22757
2022-12-11 13:45:00,10,GR1,0.242,1.342,0.017,0.026,0.247,0.002,0.0001,0.036,0.006,58.0,972,1020.0,67,735.113,108,31,2260,1880,1.31,621.0,548,627.143,A22508
2022-12-11 14:05:00,10,GR1,0.242,1.342,0.017,0.026,0.247,0.002,0.0001,0.036,0.006,58.0,1150,1081.0,106,745.378,290,29,2190,2636,1.31,633.0,594,617.314,A28520
2022-11-14 08:55:00,10,GR3,0.22,0.79,0.017,0.022,0.183,0.004,0.0001,0.027,0.004,51.0,961,853.0,151,657.302,86,29,1484,1801,1.3,608.0,638,568.968,A25827
2022-11-14 08:10:00,10,GR3,0.216,0.767,0.022,0.031,0.193,0.003,0.0001,0.033,0.0056,45.0,1129,1114.0,81,677.802,196,26,2960,2255,1.3,557.0,518,572.161,A21426
2022-11-14 07:00:00,10,GR3,0.22,0.736,0.018,0.025,0.169,0.003,0.0001,0.036,0.003,50.0,908,917.0,113,689.872,32,26,1649,2908,1.3,575.0,513,583.243,A62243
2022-11-14 07:35:00,10,GR3,0.22,0.736,0.018,0.025,0.169,0.003,0.0001,0.036,0.003,50.0,929,882.0,36,687.54,245,29,2690,2525,1.3,648.0,572,584.256,A46322
2022-07-11 21:10:00,10,GR1,0.235,1.324,0.018,0.04,0.242,0.003,0.0002,0.03,0.003,45.0,1067,921.0,91,739.21,18,30,2786,2235,1.3,623.0,559,634.05,A32862
2022-12-11 10:20:00,10,GR1,0.223,1.34,0.018,0.027,0.239,0.003,0.0001,0.024,0.004,53.0,955,897.0,10,726.554,319,29,2161,2080,1.31,585.0,518,614.24,A22673
2022-12-11 11:00:00,10,GR1,0.223,1.34,0.018,0.027,0.239,0.003,0.0001,0.024,0.004,53.0,861,948.0,47,718.769,276,27,3238,3296,1.31,567.0,590,609.102,A23267
2022-08-11 03:25:00,10,GR1,0.22,1.28,0.017,0.028,0.22,0.003,0.0001,0.03,0.004,55.0,1090,917.0,86,718.351,276,29,2626,2524,1.31,591.0,535,606.43,A92628
2022-08-11 01:30:00,10,GR1,0.23,1.3,0.014,0.025,0.22,0.003,0.0002,0.026,0.005,50.0,984,957.0,151,723.027,135,28,1797,2357,1.31,631.0,514,604.117,A20724
2022-07-11 23:45:00,10,GR1,0.228,1.306,0.01,0.024,0.21,0.002,0.001,0.028,0.004,52.0,909,1125.0,16,719.642,30,26,3196,3199,1.31,617.0,544,608.572,A27206
2022-08-11 00:55:00,10,GR1,0.228,1.306,0.01,0.024,0.21,0.002,0.001,0.028,0.004,52.0,1140,1062.0,41,716.179,46,26,2204,3351,1.32,641.0,561,603.604,A60227
2022-08-11 05:50:00,10,GR1,0.225,1.313,0.019,0.018,0.24,0.003,0.0016,0.026,0.005,59.0,1069,1122.0,89,730.817,258,30,2218,2672,1.32,540.0,539,613.17,A37222
2022-08-11 08:10:00,10,GR1,0.227,1.345,0.014,0.029,0.241,0.002,0.0001,0.03,0.006,50.0,1142,924.0,7,721.944,274,27,1408,3299,1.31,620.0,555,601.145,A25732
2022-07-11 18:20:00,10,GR1,0.225,1.33,0.013,0.029,0.237,0.002,0.0004,0.029,0.007,49.0,1157,926.0,24,718.42,7,29,2949,3068,1.31,588.0,567,609.751,A22176
2022-07-11 18:40:00,10,GR1,0.225,1.33,0.013,0.029,0.237,0.002,0.0004,0.029,0.007,49.0,844,1053.0,143,715.536,228,31,3186,1763,1.31,617.0,511,607.816,A27261
2022-07-11 23:15:00,10,GR1,0.231,1.3,0.02,0.028,0.241,0.003,0.0004,0.034,0.008,54.0,1123,949.0,71,724.351,221,29,2511,3333,1.31,531.0,605,614.922,A72264
2022-07-11 21:50:00,10,GR1,0.225,1.3,0.015,0.031,0.218,0.003,0.002,0.029,0.0045,48.0,972,916.0,139,720.819,322,26,2699,2473,1.31,533.0,560,615.233,A27727
2022-08-11 11:50:00,10,GR1,0.22,1.27,0.013,0.03,0.223,0.002,0.0004,0.03,0.006,59.0,839,945.0,100,713.444,21,31,2149,2540,1.31,583.0,544,606.941,A28123
2022-08-11 12:20:00,10,GR1,0.22,1.27,0.013,0.03,0.223,0.002,0.0004,0.03,0.006,59.0,874,965.0,37,714.276,175,27,2591,3231,1.32,641.0,575,610.762,A32218
2022-08-11 13:00:00,10,GR1,0.22,1.27,0.013,0.03,0.223,0.002,0.0004,0.03,0.006,59.0,946,1016.0,13,734.961,165,28,3133,1689,1.31,597.0,630,630.077,A13228
2022-08-11 13:40:00,10,GR1,0.231,1.287,0.015,0.027,0.201,0.003,0.002,0.029,0.0043,43.0,1017,1052.0,66,732.528,72,27,1808,2309,1.31,611.0,605,617.662,A28128
2022-08-11 14:20:00,10,GR1,0.231,1.287,0.015,0.027,0.201,0.003,0.002,0.029,0.0043,43.0,1149,1108.0,34,718.508,289,27,1439,2118,1.31,576.0,549,600.897,A88122
2022-08-11 14:50:00,10,GR1,0.231,1.287,0.015,0.027,0.201,0.003,0.002,0.029,0.0043,43.0,1023,1088.0,20,714.985,26,27,2565,1901,1.31,599.0,602,604.879,A18228
2022-09-11 06:10:00,10,GR1,0.227,1.336,0.012,0.03,,0.003,0.001,0.03,0.006,46.0,968,918.0,131,731.382,174,26,2067,3016,1.3,590.0,540,617.504,A26282
2022-09-11 06:40:00,10,GR1,0.227,1.336,0.012,0.03,0.216,0.003,0.001,0.03,0.006,46.0,1077,900.0,48,743.093,62,29,2049,3467,1.3,625.0,533,627.098,A82226
2022-08-11 18:25:00,10,GR1,0.22,1.303,0.014,0.029,0.217,0.003,0.002,0.033,0.0048,45.0,906,1035.0,97,718.589,149,31,2589,1877,1.3,608.0,613,598.043,A32208
2022-08-11 22:15:00,10,GR1,0.245,1.525,0.014,0.019,0.269,0.0045,0.0009,0.031,0.0045,50.0,995,891.0,14,718.995,229,28,2687,2887,1.31,640.0,533,588.506,A53282
2022-10-11 23:30:00,10,GR1,0.22,1.03,0.018,0.02,0.24,0.002,0.0001,0.026,0.005,,964,893.0,61,696.927,276,26,2601,3033,1.3,609.0,633,593.831,A28932
2022-11-11 00:00:00,10,GR1,0.22,1.03,0.018,0.02,0.24,0.002,0.0001,0.026,0.005,53.0,1128,1116.0,49,699.541,54,29,1575,1973,1.3,630.0,517,595.782,A32928
2022-08-11 23:25:00,10,GR1,0.221,1.03,0.021,0.02,0.243,0.003,0.0002,0.026,0.007,48.0,920,1128.0,60,744.611,255,31,3097,2672,1.29,628.0,628,619.866,A28442
2022-11-15 21:20:00,10,GR1,0.21,1.04,0.02,0.022,0.24,0.003,0.0001,0.026,0.004,48.0,981,914.0,39,688.724,75,29,1705,1926,1.32,580.0,575,581.152,A52428
2022-11-15 22:15:00,10,GR1,0.21,1.04,0.02,0.022,0.24,0.003,0.0001,0.026,0.004,48.0,899,897.0,102,665.171,297,31,2387,1745,1.32,598.0,520,574.842,A25842
2022-09-11 18:25:00,10,GR1,0.221,1.051,0.018,0.022,0.244,0.003,0.0003,0.027,0.0063,52.0,1115,963.0,90,696.676,302,26,2644,1794,1.32,618.0,519,599.851,A82215
2022-09-11 07:30:00,10,GR1,0.226,1.23,0.017,0.025,0.23,0.002,0.0001,0.032,0.01,59.0,846,1125.0,58,726.731,229,27,2766,3416,1.3,575.0,583,610.319,A52228
2022-09-11 09:30:00,10,GR1,0.231,1.314,0.011,0.019,0.23,0.002,0.0001,0.026,0.005,55.0,1108,1069.0,78,753.006,286,29,3037,2092,1.3,556.0,601,619.324,A22985
2022-09-11 08:10:00,10,GR1,0.226,1.3,0.01,0.021,0.25,0.003,0.0001,0.025,0.006,54.0,973,853.0,93,721.873,256,30,2755,2108,1.3,537.0,523,610.518,A22682
2022-11-16 02:35:00,10,GR1,0.226,1.278,0.009,0.028,0.236,0.003,0.0005,0.053,0.006,61.0,1119,996.0,34,690.364,280,32,2253,2750,1.31,541.0,619,582.647,A28268
2022-11-16 05:20:00,10,GR1,0.226,1.278,0.009,0.028,0.236,0.003,0.0005,0.053,0.006,61.0,1019,1067.0,127,739.624,63,31,2904,3238,1.32,585.0,635,625.498,A86282
2022-09-11 14:10:00,10,GR1,0.225,1.22,0.015,0.029,0.228,0.003,0.0016,0.045,0.005,56.0,970,923.0,84,721.874,14,26,2509,3177,1.32,571.0,614,620.141,A27282
2022-09-11 14:50:00,10,GR1,0.221,1.21,0.014,0.023,0.22,0.002,0.0013,0.031,0.007,50.0,867,900.0,142,715.618,78,26,2111,2235,1.32,621.0,536,610.794,A81228
2022-09-11 15:30:00,10,GR1,0.221,1.21,0.014,0.023,0.22,0.002,0.0013,0.031,0.007,50.0,932,1133.0,59,686.255,233,32,1536,2220,1.32,643.0,571,588.109,A82821
2022-10-11 19:15:00,10,GR1,0.22,1.254,0.016,0.024,0.232,0.003,0.0013,0.029,0.006,48.0,942,886.0,142,734.549,1,32,2872,2934,1.3,529.0,568,614.327,A22887
2022-11-16 03:00:00,10,GR1,0.22,1.254,0.016,0.024,0.232,0.003,0.0013,0.029,0.006,48.0,1104,914.0,21,703.823,173,26,1623,2697,1.31,606.0,524,591.81,A88722
2022-09-11 21:10:00,10,GR1,0.228,1.28,0.015,0.022,0.237,0.002,0.001,0.025,0.005,49.0,876,1034.0,108,733.022,166,31,1424,2320,1.31,534.0,587,628.158,A89228
2022-09-11 23:50:00,10,GR1,0.226,1.295,0.016,0.02,0.221,0.003,0.002,0.023,0.0045,45.0,1094,1012.0,15,733.653,195,29,1496,2404,1.31,645.0,569,622.167,A04229
2022-10-11 00:55:00,10,GR1,0.226,1.295,0.016,0.02,0.221,0.003,0.002,0.023,0.0045,45.0,986,1060.0,42,721.052,138,29,2914,2660,1.31,640.0,630,619.445,A04922
2022-10-11 15:05:00,10,GR1,0.235,1.3,0.02,0.02,0.22,0.003,0.002,0.028,0.0035,45.0,1111,1133.0,39,721.59,146,28,1961,1920,1.3,584.0,516,595.569,A29290
2022-10-11 03:10:00,10,GR1,0.233,1.205,0.013,0.018,0.21,0.003,0.002,0.028,0.0046,,1042,996.0,63,736.367,142,30,2359,3239,1.31,621.0,545,622.209,A29212
2022-10-11 18:00:00,10,GR1,0.233,1.205,0.013,0.018,0.21,0.003,0.002,0.028,0.0046,44.0,986,836.0,117,699.139,318,32,1751,2122,1.3,607.0,599,585.253,A92122
2022-10-11 02:00:00,10,GR1,0.225,1.228,0.018,0.03,0.218,0.003,0.002,0.029,0.0046,45.0,922,978.0,16,726.572,176,29,2361,2455,1.31,602.0,564,621.043,A92612
2022-10-11 02:30:00,10,GR1,0.225,1.228,0.018,0.03,0.218,0.003,0.002,0.029,0.0046,45.0,840,1122.0,135,710.85,156,26,2306,3423,1.31,581.0,594,602.85,A96212
2022-10-11 17:30:00,10,GR1,0.22,1.21,0.014,0.028,0.21,0.002,0.0001,0.026,0.005,48.0,909,1046.0,43,691.572,13,31,2933,3165,1.3,645.0,554,581.455,A92127
2022-10-11 05:40:00,10,GR1,0.225,1.202,0.023,0.024,0.229,0.003,0.0001,0.029,0.007,49.0,1040,1009.0,112,711.209,55,31,2654,3342,1.31,566.0,628,598.899,A42292
2022-10-11 08:00:00,10,GR1,0.22,1.204,0.022,0.036,0.204,0.002,0.0001,0.029,0.005,47.0,874,1132.0,138,731.302,36,27,2252,2445,1.32,578.0,638,615.478,A25292
2022-10-11 11:05:00,10,GR1,0.223,1.25,0.014,0.021,0.243,0.002,0.0002,0.028,0.004,54.0,952,1118.0,23,719.314,58,32,2219,3200,1.31,551.0,614,607.22,A23299
2022-10-11 11:40:00,10,GR1,0.223,1.25,0.014,0.021,0.243,0.002,0.0002,0.028,0.004,54.0,1101,998.0,113,722.233,115,31,3103,1802,1.31,613.0,593,613.654,A39292
2022-10-11 12:15:00,10,GR1,0.222,1.276,0.019,0.031,0.239,0.002,0.0001,0.031,0.003,55.0,1037,1039.0,114,718.904,251,32,1965,3106,1.31,600.0,601,613.304,A92402
2022-10-11 15:40:00,10,GR1,0.222,1.276,0.019,0.031,0.239,0.002,0.0001,0.031,0.003,55.0,1147,918.0,105,701.922,277,32,1789,2670,1.3,527.0,595,589.656,A49220
2022-10-11 14:15:00,10,GR1,0.226,1.383,0.017,0.031,0.219,0.002,0.002,0.031,0.007,65.0,1137,874.0,2,716.142,117,31,2100,2223,1.31,639.0,598,595.075,A24792
2022-10-11 14:40:00,10,GR1,0.226,1.383,0.017,0.031,0.219,0.002,0.002,0.031,0.007,65.0,1068,1010.0,91,719.963,293,29,1806,3474,1.3,578.0,550,591.958,A29274
2022-11-11 01:30:00,10,GR1,0.233,1.275,0.009,0.029,0.215,0.003,0.002,0.03,0.0047,50.0,1136,891.0,125,733.033,297,27,1402,2324,1.3,603.0,619,614.902,A22591
2022-11-13 12:25:00,10,GR3,0.2,1.286,0.013,0.018,0.233,0.003,0.0002,0.037,0.005,50.0,889,1079.0,112,696.15,107,26,2430,3139,1.3,615.0,546,575.623,A22952
2022-10-11 16:00:00,10,GR1,0.235,1.28,0.012,0.023,0.222,0.003,0.002,0.031,0.0046,45.0,977,926.0,111,737.302,129,28,2110,2356,1.3,554.0,558,604.46,A92552
2022-11-11 01:00:00,10,GR1,0.235,1.265,0.016,0.025,0.233,0.003,0.0004,0.039,0.0063,65.0,872,992.0,107,739.51,197,29,3144,2493,1.3,581.0,555,620.568,A23296
2022-10-11 22:20:00,10,GR1,0.226,1.25,0.02,0.023,0.218,0.0026,0.0003,0.029,0.008,70.0,1089,984.0,134,727.874,13,27,1934,2862,1.3,533.0,632,606.132,A25269
2022-10-11 22:55:00,10,GR1,0.226,1.25,0.02,0.023,0.218,0.0026,0.0003,0.029,0.008,70.0,847,904.0,76,711.07,45,28,2515,2204,1.3,627.0,548,604.122,A22956
2022-11-11 05:40:00,10,GR1,0.223,1.287,0.015,0.026,0.218,0.002,0.0002,0.027,0.004,63.0,1011,1060.0,50,714.755,320,31,3216,3132,1.3,571.0,540,607.091,A32972
2022-11-11 08:50:00,10,GR1,0.22,,0.014,0.025,0.218,0.002,0.0003,0.03,0.005,59.0,1071,1092.0,97,713.911,41,28,3163,2028,1.3,594.0,565,607.937,A99223
2022-12-11 09:40:00,10,GR1,0.22,1.26,0.014,0.025,0.218,0.002,0.0003,0.03,0.005,59.0,877,846.0,106,720.427,238,30,3193,2814,1.31,623.0,546,613.156,A39229
2022-11-11 10:30:00,10,GR1,0.223,1.283,0.017,0.027,,0.002,0.0003,0.033,0.005,54.0,1083,912.0,0,732.003,309,28,2975,3124,1.3,624.0,514,,A52299
2022-11-11 12:40:00,10,GR1,0.223,1.283,0.017,0.027,0.225,0.002,0.0003,0.033,0.005,54.0,1025,1116.0,77,722.783,129,30,2829,1961,1.32,632.0,539,613.318,A59922
